YearStart,DataSource,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1
2021,BRFSS,1,CVD,CVD9_1,YESNO,OVERALL,OVR
2021,BRFSS,18,TOB,DIA10_0,MEDIAN,GENDER,GENM
2021,BRFSS,49,TOB,OVC1_1,CRDPREV,RACE,MRC
2021,BRFSS,42,OVC,DIA5_0,AGEADJPREV,OVERALL,GENM
2021,BRFSS,51,NPAW,MTH1_0,AGEADJPREV,RACE,OVR
2021,BRFSS,29,ART,TOB7_0,YESNO,OVERALL,OVR
2021,BRFSS,54,NPAW,AST1_2,MEAN,RACE,HIS
2021,BRFSS,45,TOB,TOB6_0,CRDPREV,RACE,OVR
2021,BRFSS,48,ART,TOB6_0,CRDPREV,RACE,MRC
2021,BRFSS,32,CVD,ALC9_0,AGEADJMEAN,GENDER,OVR
2021,BRFSS,36,DIA,TOB6_0,PRCT,RACE,BLK
2021,BRFSS,53,ALC,TOB6_0,CRDPREV,OVERALL,OVR
2021,BRFSS,28,NPAW,DIA10_0,CRDPREV,RACE,OTH
2021,APIS,77,ALC,DIA10_0,CRDPREV,RACE,OVR
2021,BRFSS,22,ALC,ART1_4,AGEADJMEAN,OVERALL,OVR
2021,BRFSS,36,CVD,ALC9_0,CRDPREV,RACE,HIS
2021,BRFSS,53,IMM,ALC9_0,CRDPREV,RACE,MRC
2021,APIS,51,DIA,COPD3_0_1,AGEADJPREV,OVERALL,BLK
2021,BRFSS,64,TOB,TOB7_0,AGEADJMEAN,GENDER,MRC
2021,BRFSS,35,OVC,CVD7_0,AGEADJPREV,RACE,OVR
2021,BRFSS,39,CVD,TOB3_0,CRDPREV,RACE,BLK
2021,BRFSS,58,CVD,TOB11_2,PRCT,OVERALL,GENF
2021,BRFSS,13,ALC,CVD5_0,AGEADJPREV,RACE,OTH
2021,BRFSS,40,CVD,COPD3_0_1,AGEADJPREV,OVERALL,BLK
2021,BRFSS,56,TOB,MTH1_0,CRDPREV,RACE,HIS
2021,BRFSS,52,CKD,ALC8_0_1,USD,OVERALL,WHT
2021,BRFSS,33,ART,ART1_1,CRDPREV,RACE,MRC
2021,BRFSS,48,CVD,AST1_2,CRDPREV,GENDER,WHT
2021,BRFSS,48,CVD,NPAW2_1,CRDPREV,RACE,BLK
2021,BRFSS,45,NPAW,ART2_1,CRDPREV,RACE,OVR
2021,BRFSS,50,CVD,OVC6_1,AGEADJPREV,RACE,GENF
2021,BRFSS,39,COPD,NPAW4_2,AGEADJPREV,GENDER,HIS
2021,Legal Research,55,IMM,COPD3_0_1,AGEADJPREV,GENDER,OTH
2021,BRFSS,44,ALC,DIA10_0,AGEADJPREV,OVERALL,OVR
2021,BRFSS,45,ART,TOB3_0,CRDPREV,RACE,OVR
2021,BRFSS,20,ART,ORH3_0,CRDPREV,RACE,GENF
2021,BRFSS,10,DIA,ALC4_0,AGEADJPREV,RACE,OVR
2021,ANRF,31,COPD,OVC6_1,CRDPREV,RACE,MRC
2021,BRFSS,47,OVC,ART1_4,AGEADJPREV,RACE,OVR
2021,BRFSS,8,AST,CVD7_0,COMMHSTLIAB,RACE,WHT
2021,STATE,76,CVD,TOB1_2,CRDPREV,OVERALL,OVR
2021,BRFSS,49,DIA,CVD10_2,AGEADJPREV,OVERALL,MRC
2021,BRFSS,47,ALC,TOB6_0,CRDPREV,RACE,WHT
2021,BRFSS,44,TOB,TOB6_0,CRDPREV,RACE,OTH
2021,BRFSS,13,NPAW,ART4_0,CRDPREV,GENDER,HIS
2021,BRFSS,53,CVD,AST1_1,AGEADJMEAN,GENDER,OVR
2021,BRFSS,42,COPD,CKD3_0,CRDPREV,OVERALL,OVR
2021,BRFSS,50,CVD,NPAW2_1,AGEADJPREV,RACE,OVR
2021,BRFSS,29,ALC,ART1_4,CRDPREV,RACE,OVR
2021,BRFSS,30,COPD,MTH1_0,YESNO,GENDER,BLK
2021,BRFSS,46,CVD,NPAW10_0,AGEADJMEAN,OVERALL,BLK
2021,BRFSS,33,OVC,CVD6_2,CRDPREV,RACE,BLK
2021,BRFSS,48,NPAW,OVC7_2,MEAN,RACE,OVR
2021,BRFSS,55,DIA,ALC4_0,AGEADJPREV,GENDER,HIS
2021,Legal Research,50,TOB,NPAW2_3,CRDPREV,GENDER,GENM
2021,Legal Research,44,ALC,AST5_2,USD,RACE,OVR
2021,BRFSS,34,TOB,CVD6_1,CRDPREV,RACE,OTH
2021,BRFSS,24,OVC,ART1_3,CRDPREV,OVERALL,MRC
2021,BRFSS,41,DIA,COPD7_0,AGEADJPREV,GENDER,OVR
2021,ANRF,19,ALC,CKD3_0,CRDPREV,OVERALL,WHT
2021,BRFSS,24,OVC,DIA11_2,CRDPREV,RACE,OVR
2021,BRFSS,43,RPH,ALC9_0,MEAN,RACE,OVR
2021,BRFSS,57,CVD,CVD4_0,MEAN,RACE,OVR
2021,BRFSS,56,OVC,AST1_1,AGEADJPREV,GENDER,MRC
2021,BRFSS,56,IMM,CVD4_0,AGEADJPREV,RACE,OVR
2021,BRFSS,12,RPH,ALC8_0_2,AGEADJPREV,OVERALL,BLK
2021,BRFSS,78,TOB,CKD3_0,AGEADJPREV,OVERALL,OVR
2021,BRFSS,18,CVD,AST5_1,PRCT,RACE,MRC
2021,BRFSS,45,ALC,ALC9_0,CRDPREV,RACE,BLK
2021,BRFSS,18,DIA,ALC8_0_3,AGEADJPREV,RACE,MRC
2021,"HRSA, UDS",18,DIA,DIA7_0,AGEADJPREV,RACE,WHT
2021,BRFSS,20,ART,OVC1_1,AGEADJPREV,RACE,WHT
2021,BRFSS,39,ALC,NPAW2_3,CRDPREV,RACE,HIS
2021,BRFSS,33,AST,DIA2_1,AGEADJPREV,GENDER,GENM
2021,STATE,10,OVC,TOB2_2,USD,RACE,GENF
2021,BRFSS,77,RPH,ALC9_0,CRDPREV,RACE,HIS
2021,BRFSS,54,ART,IMM1_0,AGEADJPREV,RACE,OVR
2021,BRFSS,26,ALC,ALC9_0,AGEADJPREV,OVERALL,GENM
2021,BRFSS,43,COPD,ALC5_1,AGEADJPREV,GENDER,GENF
2021,BRFSS,35,ORH,DIA13_1,CRDPREV,RACE,OVR
2021,BRFSS,52,TOB,MTH1_0,CRDPREV,RACE,WHT
2021,BRFSS,46,ORH,DIA10_0,CRDPREV,RACE,GENF
2021,BRFSS,33,CVD,ALC9_0,AGEADJPREV,RACE,MRC
2021,BRFSS,48,OVC,RPH1_0,CRDPREV,OVERALL,OVR
2021,BRFSS,38,CVD,NPAW1_1,YESNO,GENDER,OVR
2021,Legal Research,39,COPD,ALC8_0_1,AGEADJMEAN,RACE,BLK
2021,STATE,38,ART,DIA12_2,CRDPREV,RACE,OTH
2021,BRFSS,34,DIA,COPD3_0,CRDPREV,RACE,HIS
2021,STATE,16,ALC,ALC8_0_1,MEAN,RACE,WHT
2021,BRFSS,37,TOB,DIA2_2,CRDPREV,GENDER,BLK
2021,BRFSS,51,DIA,COPD3_0_1,CRDPREV,RACE,MRC
2021,BRFSS,57,DIA,DIA2_2,PRCT,OVERALL,HIS
2021,BRFSS,78,COPD,TOB11_1,AGEADJPREV,RACE,OVR
2021,BRFSS,46,ART,ALC8_0_3,CRDPREV,RACE,GENM
2021,BRFSS,14,CVD,ART1_4,AGEADJPREV,RACE,OVR
2021,BRFSS,57,NPAW,NPAW2_3,CRDPREV,RACE,OVR
2021,BRFSS,52,DIA,COPD7_0,CRDPREV,OVERALL,GENF
2021,BRFSS,24,CVD,OVC1_2,CRDPREV,RACE,HIS
2021,BRFSS,24,RPH,DIA13_1,AGEADJPREV,RACE,MRC
2021,BRFSS,44,TOB,AST6_1,AGEADJPREV,RACE,OVR
2021,BRFSS,15,CVD,OVC6_2,MEAN,OVERALL,OVR
2021,BRFSS,58,DIA,TOB4_0,CRDPREV,RACE,HIS
2021,BRFSS,50,ALC,TOB5_0,CRDPREV,RACE,OVR
2021,BRFSS,26,NPAW,NPAW10_0,PRCT,GENDER,BLK
2021,BRFSS,78,DIA,OVC6_2,AGEADJPREV,OVERALL,OVR
2021,BRFSS,59,MTH,DIA6_0,AGEADJPREV,GENDER,HIS
2021,BRFSS,52,TOB,ALC9_0,CRDPREV,GENDER,WHT
2021,BRFSS,33,ART,TOB6_0,CRDPREV,GENDER,OVR
2021,BRFSS,41,NPAW,CVD10_1,MEAN,RACE,WHT
2021,BRFSS,54,DIA,AST5_1,CRDPREV,RACE,OVR
2021,BRFSS,53,NPAW,ART2_1,CRDPREV,RACE,BLK
2021,BRFSS,15,AST,AST6_1,AGEADJPREV,RACE,OVR
2021,BRFSS,24,NPAW,ORH3_0,CRDPREV,RACE,BLK
2021,BRFSS,56,AST,ALC8_0_1,CRDPREV,OVERALL,OVR
2021,BRFSS,50,DIA,AST5_1,MEDIAN,RACE,HIS
2021,BRFSS,57,CVD,TOB6_0,CRDPREV,RACE,GENM
2021,BRFSS,13,COPD,AST6_1,AGEADJMEAN,RACE,MRC
2021,BRFSS,9,AST,TOB3_0,MEAN,GENDER,OVR
2021,BRFSS,58,COPD,DIA12_1,USD,OVERALL,OVR
2021,BRFSS,46,DIA,TOB3_0,AGEADJPREV,OVERALL,OVR
2021,BRFSS,24,OVC,TOB11_2,CRDPREV,OVERALL,BLK
2021,BRFSS,51,OVC,NPAW10_0,CRDPREV,GENDER,GENM
2021,BRFSS,49,AST,NPAW4_2,CRDPREV,RACE,MRC
2021,BRFSS,36,ART,TOB5_0,AGEADJMEAN,RACE,OVR
2021,BRFSS,50,CVD,TOB6_0,CRDPREV,GENDER,OVR
2021,BRFSS,21,ALC,ORH3_0,CRDPREV,RACE,OVR
2021,APIS,29,CVD,ALC5_2,CRDPREV,GENDER,GENF
2021,BRFSS,36,CVD,CVD6_2,USD,OVERALL,GENM
2021,BRFSS,49,ART,TOB6_0,AGEADJPREV,GENDER,OVR
2021,BRFSS,31,OVC,CVD5_0,AGEADJPREV,OVERALL,HIS
2021,BRFSS,51,ART,CVD10_2,AGEADJPREV,RACE,BLK
2021,BRFSS,49,ALC,DIA13_1,USD,OVERALL,GENF
2021,BRFSS,39,ALC,TOB7_0,CRDPREV,RACE,HIS
2021,BRFSS,21,DIA,TOB2_2,MEDIAN,RACE,OVR
2021,APIS,26,DIA,NPAW2_3,CRDPREV,RACE,BLK
2021,BRFSS,34,DIA,NPAW5_2,CRDPREV,GENDER,GENM
2021,BRFSS,46,DIA,ALC5_1,AGEADJPREV,RACE,OVR
2021,BRFSS,48,DIA,DIA6_0,CRDPREV,GENDER,BLK
2021,BRFSS,52,CVD,ORH3_0,CRDPREV,RACE,GENM
2021,BRFSS,48,TOB,DIA5_0,COMMHSTLIAB,RACE,OVR
2021,BRFSS,30,RPH,ART1_4,CRDPREV,RACE,OVR
2021,BRFSS,34,TOB,COPD3_0_1,MEDIAN,OVERALL,HIS
2021,BRFSS,11,ALC,COPD7_0,CRDPREV,OVERALL,GENF
2021,BRFSS,44,OVC,TOB7_0,MEDIAN,OVERALL,OTH
2021,BRFSS,78,AST,AST5_1,CRDPREV,GENDER,GENF
2021,BRFSS,4,CVD,MTH1_0,AGEADJPREV,RACE,BLK
2021,BRFSS,32,CVD,ART1_2,AGEADJPREV,RACE,WHT
2021,BRFSS,12,TOB,NPAW4_2,CRDPREV,GENDER,OVR
2021,STATE,16,NPAW,OVC6_1,AGEADJPREV,RACE,OVR
2021,BRFSS,32,ALC,DIA10_0,CRDPREV,RACE,OVR
2021,BRFSS,44,CVD,OVC6_1,CRDPREV,GENDER,GENM
2021,BRFSS,54,AST,OVC1_2,CRDPREV,RACE,BLK
2021,BRFSS,40,ART,CVD4_0,CRDPREV,OVERALL,OVR
2021,BRFSS,20,AST,AST1_1,CRDPREV,RACE,OVR
2021,BRFSS,58,NPAW,MTH2_0,MEAN,GENDER,BLK
2021,BRFSS,21,ART,OVC7_1,AGEADJMEAN,GENDER,OVR
2021,BRFSS,19,AST,ART1_1,CRDPREV,RACE,GENF
2021,Legal Research,37,OVC,ART3_0,CRDPREV,RACE,OVR
2021,BRFSS,37,ART,ALC4_0,AGEADJPREV,RACE,OTH
2021,BRFSS,48,CVD,DIA13_2,CRDPREV,OVERALL,GENF
2021,BRFSS,15,CVD,ART2_2,PRCT,OVERALL,OVR
2021,APIS,14,ALC,ALC9_0,CRDPREV,OVERALL,OVR
2021,BRFSS,50,CVD,NPAW3_1,YESNO,OVERALL,GENF
2021,BRFSS,29,DIA,TOB11_1,AGEADJPREV,OVERALL,OTH
2021,BRFSS,44,ALC,OVC7_2,AGEADJPREV,OVERALL,BLK
2021,BRFSS,42,CVD,OVC7_2,CRDPREV,OVERALL,GENF
2021,BRFSS,39,NPAW,TOB6_0,AGEADJPREV,RACE,OVR
2021,BRFSS,23,ORH,COPD3_0_1,AGEADJPREV,RACE,OVR
2021,BRFSS,21,CVD,TOB11_2,AGEADJMEAN,RACE,OVR
2021,BRFSS,34,MTH,CVD9_2,YESNO,OVERALL,GENM
2021,BRFSS,78,DIA,IMM1_0,CRDPREV,OVERALL,HIS
2021,BRFSS,78,NPAW,ART3_0,MEAN,RACE,OVR
2021,BRFSS,44,ALC,ORH3_0,YESNO,OVERALL,OTH
2021,BRFSS,42,ALC,DIA7_0,AGEADJPREV,OVERALL,BLK
2021,BRFSS,27,NPAW,RPH1_0,CRDPREV,RACE,BLK
2021,BRFSS,76,CVD,ART1_2,PRCT,GENDER,OVR
2021,BRFSS,11,NPAW,DIA11_2,YESNO,RACE,HIS
2021,BRFSS,47,TOB,COPD3_0_1,CRDPREV,OVERALL,OVR
2021,BRFSS,26,TOB,AST1_2,CRDPREV,RACE,GENF
2021,BRFSS,45,ART,ALC9_0,AGEADJPREV,OVERALL,GENM
2021,BRFSS,13,TOB,MTH1_0,AGEADJPREV,RACE,BLK
2021,BRFSS,6,DIA,OVC7_2,AGEADJPREV,RACE,WHT
2021,BRFSS,35,ART,ALC9_0,CRDPREV,OVERALL,WHT
2021,BRFSS,13,AST,OVC7_1,USD,OVERALL,OVR
2021,BRFSS,41,ALC,TOB3_0,CRDPREV,RACE,OVR
2021,BRFSS,43,COPD,ART1_2,CRDPREV,RACE,OVR
2021,ANRF,28,MTH,OVC7_1,CRDPREV,GENDER,GENM
2021,BRFSS,44,NPAW,DIA7_0,AGEADJMEAN,RACE,OVR
2021,ANRF,27,ART,NPAW4_2,AGEADJMEAN,GENDER,OVR
2021,BRFSS,46,MTH,DIA12_2,AGEADJPREV,OVERALL,OVR
2021,BRFSS,33,CVD,COPD3_0,AGEADJPREV,RACE,OVR
2021,BRFSS,55,ALC,CVD10_1,AGEADJPREV,GENDER,WHT
2021,BRFSS,50,ALC,DIA5_0,AGEADJPREV,RACE,HIS
2021,APIS,65,AST,OVC6_2,CRDPREV,RACE,WHT
2021,BRFSS,35,ALC,CVD6_1,CRDPREV,RACE,GENF
2021,BRFSS,41,AST,ART3_0,AGEADJPREV,RACE,GENM
2021,BRFSS,73,ART,COPD7_0,CRDPREV,GENDER,OTH
2021,BRFSS,50,ALC,ART2_2,AGEADJMEAN,OVERALL,OVR
2021,BRFSS,22,DIA,NPAW2_1,CRDPREV,RACE,OVR
2021,BRFSS,30,NPAW,OVC6_1,YESNO,RACE,BLK
2021,BRFSS,19,COPD,MTH1_0,AGEADJPREV,RACE,OVR
2021,BRFSS,37,TOB,NPAW5_2,COMMHSTLIAB,RACE,OVR
2021,BRFSS,36,ALC,IMM1_0,CRDPREV,GENDER,MRC
2021,BRFSS,39,MTH,COPD3_0_1,CRDPREV,RACE,GENM
2021,BRFSS,27,CVD,ART2_1,CRDPREV,RACE,OVR
2021,BRFSS,49,NPAW,CVD4_0,CRDPREV,RACE,OVR
2021,BRFSS,31,TOB,ALC5_1,CRDPREV,RACE,BLK
2021,BRFSS,44,DIA,ALC8_0_1,AGEADJPREV,RACE,OVR
2021,"HRSA, UDS",38,ALC,OVC1_1,CRDPREV,GENDER,BLK
2021,BRFSS,45,CVD,CKD3_0,AGEADJPREV,RACE,OVR
2021,BRFSS,50,IMM,ALC2_2,CRDPREV,OVERALL,OVR
2021,BRFSS,43,TOB,COPD3_0_1,AGEADJPREV,OVERALL,OVR
2021,BRFSS,35,ALC,TOB6_0,AGEADJPREV,RACE,OVR
2021,BRFSS,49,OVC,COPD2_0,AGEADJPREV,RACE,HIS
2021,BRFSS,3,CVD,ART2_2,CRDPREV,RACE,OVR
2021,BRFSS,56,NPAW,TOB6_0,CRDPREV,RACE,OVR
2021,BRFSS,54,DIA,DIA11_2,AGEADJPREV,RACE,WHT
2021,BRFSS,50,ART,TOB3_0,AGEADJPREV,RACE,MRC
2021,BRFSS,12,ALC,TOB6_0,CRDPREV,OVERALL,GENM
2021,BRFSS,16,NPAW,ALC5_1,AGEADJPREV,GENDER,OVR
2021,BRFSS,30,ART,OVC7_2,USD,OVERALL,OVR
2021,BRFSS,38,ALC,NPAW5_2,CRDPREV,RACE,BLK
2021,Legal Research,47,TOB,MTH1_0,AGEADJMEAN,RACE,GENF
2021,BRFSS,36,COPD,NPAW2_1,AGEADJPREV,OVERALL,OVR
2021,BRFSS,37,ALC,ALC2_3,AGEADJPREV,RACE,OVR
2021,BRFSS,52,AST,ALC9_0,CRDPREV,RACE,BLK
2021,BRFSS,36,ALC,TOB5_0,AGEADJPREV,OVERALL,HIS
2021,"HRSA, UDS",9,COPD,DIA12_2,MEAN,RACE,HIS
2021,BRFSS,41,ART,TOB3_0,AGEADJPREV,RACE,WHT
2021,BRFSS,24,ALC,OVC1_1,AGEADJMEAN,GENDER,OVR
2021,Legal Research,1,TOB,COPD8_0,CRDPREV,RACE,GENM
2021,BRFSS,44,TOB,AST5_1,AGEADJPREV,OVERALL,OTH
2021,BRFSS,56,ALC,ALC9_0,YESNO,GENDER,OVR
2021,BRFSS,55,DIA,ALC8_0_3,CRDPREV,RACE,OTH
2021,BRFSS,31,ART,TOB11_1,YESNO,RACE,GENF
2021,BRFSS,41,ART,AST6_2,AGEADJPREV,OVERALL,HIS
2021,ANRF,7,CVD,MTH1_0,AGEADJPREV,RACE,MRC
2021,BRFSS,37,ALC,ALC9_0,AGEADJPREV,RACE,BLK
2021,BRFSS,55,ALC,COPD7_0,CRDPREV,RACE,OVR
2021,BRFSS,12,AST,CVD10_1,CRDPREV,RACE,BLK
2021,BRFSS,33,ART,ALC8_0_3,USD,RACE,GENF
2021,BRFSS,41,TOB,TOB1_2,AGEADJPREV,OVERALL,HIS
2021,Legal Research,49,NPAW,DIA6_0,CRDPREV,RACE,OVR
2021,BRFSS,55,COPD,AST5_2,CRDPREV,GENDER,GENF
2021,BRFSS,51,MTH,OVC6_1,CRDPREV,GENDER,GENF
2021,BRFSS,44,COPD,CVD6_1,AGEADJPREV,GENDER,GENF
2021,BRFSS,38,DIA,MTH1_0,CRDPREV,RACE,OTH
2021,BRFSS,47,CVD,CVD5_0,CRDPREV,RACE,HIS
2021,BRFSS,20,COPD,DIA12_1,AGEADJPREV,RACE,GENF
2021,BRFSS,24,ALC,ALC5_1,CRDPREV,GENDER,OVR
2021,BRFSS,49,COPD,DIA5_0,AGEADJPREV,RACE,GENM
2021,BRFSS,36,OVC,IMM1_0,MEAN,RACE,OVR
2021,BRFSS,44,MTH,ALC4_0,CRDPREV,GENDER,MRC
2021,BRFSS,55,CVD,ART3_0,CRDPREV,GENDER,MRC
2021,Legal Research,36,COPD,NPAW4_2,AGEADJPREV,RACE,MRC
2021,BRFSS,28,CKD,OVC6_1,CRDPREV,OVERALL,OVR
2021,BRFSS,34,CVD,AST1_1,CRDPREV,RACE,OVR
2021,Legal Research,55,DIA,NPAW5_2,AGEADJMEAN,RACE,OVR
2021,"HRSA, UDS",59,ALC,DIA2_1,AGEADJMEAN,RACE,MRC
2021,BRFSS,12,MTH,OVC6_2,CRDPREV,RACE,OVR
2021,BRFSS,51,COPD,CVD7_0,AGEADJPREV,OVERALL,GENF
2021,BRFSS,37,NPAW,MTH1_0,AGEADJPREV,GENDER,OVR
2021,BRFSS,43,AST,ALC8_0_3,CRDPREV,OVERALL,OVR
2021,STATE,70,DIA,OVC7_1,MEDIAN,OVERALL,GENF
2021,BRFSS,21,NPAW,DIA10_0,CRDPREV,RACE,GENM
2021,BRFSS,14,ALC,MTH1_0,YESNO,GENDER,OVR
2021,BRFSS,8,CVD,ART1_3,AGEADJPREV,OVERALL,HIS
